LotArea,LotFrontage,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,Expensive,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,KitchenQual,FireplaceQu
9247,70.0,858,4,1,0,2,0,120,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,Gd
6000,50.0,698,2,0,0,2,210,0,0,RM,Norm,GasA,Pave,Y,BrkTil,Gd,TA,TA,TA,No,Unf,TA,
14720,56.0,2033,4,1,0,3,283,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,Ex
10316,,992,3,1,0,3,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
10192,102.0,570,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,Gd,TA
9477,,864,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
12537,,1078,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,TA,Fa
2117,,756,3,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
16737,129.0,1980,3,1,0,3,194,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Av,GLQ,Ex,Gd
9842,51.0,612,4,0,0,2,183,0,0,RL,Feedr,GasA,Pave,Y,BrkTil,TA,TA,TA,Fa,No,Unf,TA,
16158,124.0,1530,3,1,0,2,168,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Av,ALQ,Gd,Gd
12513,,715,4,1,0,1,55,0,0,RL,Feedr,GasA,Pave,Y,BrkTil,TA,Gd,TA,Fa,No,Unf,TA,Gd
8499,73.0,616,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,Gd
3180,30.0,600,2,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
7500,,814,3,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
9179,68.0,873,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
2665,41.0,757,4,1,0,1,104,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,ALQ,TA,TA
4435,,848,1,0,0,2,140,0,0,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,
10635,48.0,1657,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,BLQ,Gd,TA
5400,90.0,840,2,0,0,1,0,0,0,RL,Artery,GasA,Pave,Y,PConc,Fa,TA,TA,TA,No,ALQ,TA,
9600,80.0,992,3,1,0,1,0,178,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,BLQ,Gd,TA
9750,75.0,1108,3,1,0,2,253,0,1,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Av,GLQ,Gd,TA
11400,,2633,2,2,0,3,314,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Gd,GLQ,Ex,Gd
10625,85.0,1026,3,1,0,3,154,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd
10991,89.0,1571,3,1,0,3,100,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,Unf,Gd,Gd
6292,52.0,768,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,N,BrkTil,TA,TA,Gd,TA,Mn,Rec,TA,
10998,60.0,984,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,TA,
1953,21.0,483,2,0,0,1,72,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,Fa,No,BLQ,TA,
9735,73.0,384,3,0,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,
8212,45.0,864,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,N,BrkTil,TA,Fa,TA,Fa,No,Rec,TA,
12925,,1205,4,2,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,BLQ,TA,Gd
7200,60.0,596,4,0,0,2,36,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,Fa,TA,No,Unf,Gd,
25339,,816,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,Gd,TA,TA,No,Unf,Gd,
9060,60.0,560,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,Mn,Rec,TA,
5436,40.0,796,3,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,Gd,TA,TA,No,BLQ,Gd,
16692,80.0,1392,5,2,519,2,0,440,0,RL,RRAn,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,BLQ,Gd,TA
8520,60.0,714,5,1,0,1,88,0,0,RM,Artery,GasW,Pave,N,BrkTil,TA,Gd,TA,TA,No,Rec,Gd,Gd
14892,42.0,1746,3,2,0,3,201,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Gd,GLQ,Ex,Gd
6000,60.0,735,3,1,0,2,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,Gd,TA,Gd,No,ALQ,TA,Gd
9100,70.0,1525,3,0,0,2,219,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,
8944,65.0,1584,4,0,0,3,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,
7838,68.0,864,3,1,0,1,175,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,ALQ,TA,Po
10800,60.0,482,3,1,0,2,0,0,0,RM,Norm,GasA,Pave,N,BrkTil,TA,TA,Fa,TA,No,Unf,TA,TA
4045,53.0,1356,2,1,0,3,161,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,Gd
12665,88.0,1094,4,1,0,3,144,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,Gd,Unf,Gd,Gd
57200,,747,3,2,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,BLQ,TA,TA
6120,51.0,939,4,0,0,1,24,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,Mn,Unf,TA,
7200,60.0,1208,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
6171,51.0,976,3,1,0,1,147,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,BLQ,Gd,Gd
6000,50.0,862,3,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,Gd
7415,62.0,839,3,1,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,GLQ,TA,TA
6762,64.0,1286,2,1,0,2,168,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,Av,Unf,Gd,Gd
15256,49.0,1485,3,0,0,3,168,0,1,RL,RRAn,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,GLQ,Gd,
10410,60.0,672,3,0,0,3,216,0,0,RL,Artery,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,TA,
3842,44.0,1594,2,1,0,2,128,155,1,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Gd,Gd
8445,70.0,768,2,0,0,2,58,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Av,GLQ,TA,
8780,,833,3,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,
7740,60.0,622,3,0,0,2,0,168,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,Fa,TA,No,Unf,TA,
20544,46.0,791,3,1,0,2,364,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,Gd,TA,No,Unf,TA,TA
12420,79.0,944,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
9600,80.0,856,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,BLQ,TA,
7200,60.0,0,2,0,0,2,0,0,0,RL,Norm,Wall,Pave,N,Slab,TA,TA,,,,,TA,
10994,88.0,1844,2,1,0,2,165,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,No,GLQ,Gd,Gd
13053,64.0,833,4,1,0,2,0,220,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,Gd,Gd
3635,51.0,1386,1,1,0,3,143,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,ALQ,Gd,TA
11340,60.0,777,4,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,TA,
16545,,1284,3,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,GLQ,Gd,TA
9204,71.0,1144,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
16381,,1844,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,Gd,TA,TA,Av,Rec,Gd,TA
11700,90.0,708,3,1,0,2,0,119,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,TA
4043,53.0,1069,2,1,0,2,0,165,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,Fa
4435,37.0,848,1,0,0,2,140,0,0,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,
19690,,697,4,1,738,2,586,0,1,RL,Norm,GasA,Pave,Y,CBlock,Gd,Gd,Gd,TA,Av,Unf,Gd,Gd
9503,,1024,2,1,0,1,316,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,TA
10721,80.0,1252,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,Unf,Gd,
10944,81.0,1223,3,2,0,2,171,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
10930,60.0,913,3,1,0,1,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,TA
7200,60.0,788,2,2,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,BLQ,Gd,Gd
12546,,1440,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,Gd,Gd,TA,No,BLQ,Gd,TA
21930,60.0,732,4,1,0,2,100,0,0,RL,RRAn,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,Av,Unf,TA,Gd
4928,,958,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,LwQ,TA,
10800,60.0,656,4,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,
10261,93.0,936,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,TA,TA
17400,80.0,1126,3,1,0,2,295,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,Gd
8400,80.0,1319,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,Gd,TA,TA,No,Unf,Gd,Gd
9000,60.0,864,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,ALQ,TA,
12444,96.0,1932,2,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Av,GLQ,Ex,Gd
7407,90.0,912,2,0,0,2,0,0,0,RM,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,TA,
11584,80.0,539,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,TA,TA
11526,79.0,588,3,1,0,2,431,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,Ex,TA,No,Unf,TA,Gd
4426,,848,1,1,0,2,149,0,0,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,TA
11003,85.0,1017,3,1,0,3,168,0,1,FV,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Av,GLQ,Ex,Ex
8854,,952,2,1,0,1,0,40,0,RL,Norm,Grav,Pave,N,BrkTil,TA,TA,TA,TA,No,Unf,Fa,Gd
8500,63.0,1422,3,0,0,2,192,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,
8400,70.0,814,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Gd,LwQ,TA,
26142,,1188,3,0,0,1,261,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
10000,80.0,1220,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
11767,70.0,560,2,0,0,1,168,0,0,RL,Norm,GasA,Pave,N,CBlock,TA,TA,Fa,TA,No,Unf,TA,
1533,21.0,630,1,0,0,0,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Av,GLQ,Ex,
9000,60.0,896,4,0,0,0,32,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,Unf,TA,
9262,78.0,1573,3,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Ex,Gd
3675,35.0,547,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Gd,GLQ,TA,
17217,90.0,1140,3,0,0,0,36,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,TA,
7500,62.0,1221,2,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
7917,62.0,953,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,TA,TA
13175,85.0,1542,3,2,0,2,349,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,TA
9042,66.0,1152,4,2,0,1,0,0,1,RL,Norm,GasA,Pave,Y,Stone,Ex,Gd,TA,Gd,No,GLQ,Gd,Gd
9717,68.0,1078,2,0,0,1,366,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,GLQ,Gd,
9937,75.0,1256,3,0,0,1,736,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,BLQ,TA,
